unitId,name,rarity,role,finalScore,statsScore,skill1Score,skill2Score,kitSynergyScore,tags
96,"Wilco, L'Incendiaire",uncommon,tank,17.802712207753846,39.997692307692304,0,25.39753216,0,sustain
97,"Matthieu, Le Veilleur de Lave",uncommon,tank,14.083570038153846,39.997692307692304,0,11.093139200000001,0,sustain
98,"Tsuna, L'Emissaire du Feu",common,tank,12.59273076923077,36.68653846153846,8.924999999999999,0,0,sustain
99,"Hugo, L'Archonte de Feu",common,ranged,25.68772202084368,45.46153846153847,49.84035096774194,0,0,sustain|damage
100,"Leixya, La Chaman Brûlante",common,support,13.813477353846153,30.892307692307696,19.860119999999995,0,0,sustain
101,"Björn, Le Goliath du Volcan",common,ranged,25.944971053101746,45.46153846153847,50.82977032258066,0,0,sustain|damage
102,"Jeffrey, Le Prince Destructeur",common,support,11.308086153846157,30.892307692307696,10.224000000000002,0,0,sustain
103,"Luna, La Druidesse Magmatique",common,ranged,25.77218545310174,45.46153846153847,50.165210322580656,0,0,damage|sustain
104,Senna Flammesœur,common,ranged,25.65921025310174,45.46153846153847,49.73069032258065,0,0,damage|sustain
105,"Noa, Mur Magmatique",common,tank,12.817295285359801,36.68653846153846,9.788709677419353,0,0,sustain
106,"Padmika, Gardienne du Canyon",common,support,11.308086153846157,30.892307692307696,10.224000000000002,0,0,sustain
107,"Terence, Assassin des Flammes",common,ranged,17.985900369230773,45.46153846153847,20.21796,0,0,sustain
108,"SuperPG, Le Bastion de Abysses",epic,tank,39.57344429032258,51.3075,96.95132419354836,0,0,damage|sustain
109,"Crimness, Le Traqueur des Océans",legendary,ranged,35.250828776178665,67.10538461538462,60.23585032258065,0,4,damage
110,"Dango, Le Seigneur Aquatique",epic,support,20.628732566153847,47.77519230769231,27.891072,0,0,sustain
111,"Cuttie, L'Hydromancienne",uncommon,ranged,35.305715489975185,49.252307692307696,82.75026667741933,0,0,damage|sustain
112,"Lyly, La Danseuse Aquatique",uncommon,support,26.37152351364765,32.565769230769234,55.588877419354844,0,14,sustain|tempo
113,"Waboku, Le Protecteur du Grimoire Abyssal",rare,ranged,18.45510333046154,54.293076923076924,0,12.511699200000002,0,sustain
114,"Dolo, La Vague Absolue",rare,assassin,33.41165579156328,54.99211538461539,69.28409032258064,0,0,damage|sustain
115,"Andross, Le Maréiste",legendary,support,34.33738924886878,61.29961538461539,52.97498823529411,0,17,utility|sustain
116,"Spiky, Ondine Astrale",rare,assassin,30.70025099156328,54.99211538461539,58.85561032258065,0,0,damage|sustain
117,"Xeu, La Prêtresse de la Source",uncommon,support,31.906604384615388,32.565769230769234,76.87765,0,14,sustain|tempo
118,"Banga, Le Rempart Abyssal",legendary,tank,22.655242672443084,59.306153846153855,0,20.959690752000004,3,sustain
119,"Mymy, L'Aube Des Brumes",uncommon,support,14.109973384615387,32.565769230769234,19.1983,0,0,sustain
120,"Hixxy, Le Titan des Récifs",epic,tank,21.37963938235294,51.3075,26.975151470588237,0,0,sustain
121,"Nashi, La Lame des Abysses",epic,assassin,33.85719640694789,60.246346153846154,59.95469032258065,0,7,sustain|damage
122,"JB, Le Dévastateur des Profondeurs",rare,tank,19.944476923076923,45.183846153846154,28.05,0,0,sustain
123,"Minipoucce, Le Surfeur",epic,assassin,38.601940432754354,60.246346153846154,78.20370580645164,0,7,utility|sustain|damage
124,"Cladie, La Cartomancienne Unique",rare,support,38.43484261538461,38.86423076923077,95.2033,0,14,sustain|tempo
125,"Skirrela, Le Cœur des Océans",common,ranged,25.944971053101746,45.46153846153847,50.82977032258066,0,0,damage|sustain
126,"Sama, La Vague Eternelle",epic,ranged,52.51871471131223,59.95884615384616,123.57783764705884,0,18,damage|tempo
127,"SuperPG, Le Bastion Sylvestre",legendary,tank,38.24219401024995,59.306153846153855,77.83258051279567,0,7,sustain|damage
128,"Crimness, Le Traqueur Verdoyant",rare,ranged,31.820349022332508,54.293076923076924,63.91649032258064,0,0,damage
130,"Dango, Le Seigneur des Cerfs",rare,support,17.209545186813187,38.86423076923077,24.336771428571428,0,0,sustain
131,"Cuttie, La Sylvomancienne",common,ranged,24.452022180654303,45.46153846153847,45.087659274705885,0,0,damage
132,"Leno, L'Eternelle",mythic,support,27.019668651583714,74.82403846153846,21.034376470588235,0,3,sustain
133,"Lyly, La Danseuse Originelle",common,support,13.739947005459058,30.892307692307696,19.577310967741937,0,0,sustain
134,"Sushi, La Princesse Aquatique",common,ranged,25.77218545310174,45.46153846153847,50.165210322580656,0,0,damage|sustain
135,Alpha l'arme ultime,epic,assassin,23.178078545758527,60.246346153846154,0,21.958083164159998,3,sustain
136,"Matux, L'Oracle des flots",mythic,support,73.50857900452489,74.82403846153846,189.0686470588235,0,17,tempo|sustain
140,"Waboku, Le Protecteur du Grimoire Ancestral",rare,ranged,228.5736199384616,54.293076923076924,0,820.6598400000001,0,sustain
141,"Melyre, Le Colosse des Océans",common,assassin,25.818130531452113,46.48365384615385,49.24118251741936,0,0,sustain|damage
142,"Asman, La Reine des Mers",mythic,support,32.79944894570136,84.53653846153846,32.80468529411765,0,3,sustain
143,"Flamingo, L'Océanique",legendary,ranged,42.08606136289593,67.10538461538462,84.21751411764706,0,7,sustain|damage
144,"Francky, L'Ancien des Profondeurs",epic,tank,19.773275085312,51.3075,0,20.7968272512,0,sustain
145,"OrRiz, Le Monolithe Abyssal",common,tank,15.13423076923077,36.68653846153846,18.7,0,0,sustain
146,"Klinx, Le Héros Océanique",rare,tank,37.9832442133995,45.183846153846154,97.42987419354837,0,0,damage|sustain
147,"Arkana, Le Druide Submergé",uncommon,tank,15.964022846153846,39.997692307692304,18.32565,0,0,sustain
148,"Wendigo, Traqueuse des Profondeurs",rare,ranged,31.076041822332513,54.293076923076924,61.053770322580654,0,0,sustain|damage
149,"Warza, Le Guerrier Hydraulique",uncommon,assassin,26.225133330024818,47.48269230769231,49.73069032258065,0,0,sustain|damage
150,"Dolo, L'Épine Absolue",uncommon,assassin,29.482041576178666,50.23788461538462,59.29013032258065,0,0,damage|sustain
151,"Andross, L'Herboriste",mythic,support,43.462792416289595,74.82403846153846,73.50792941176469,0,17,utility|sustain
152,"Spiky, Dryade Astrale",uncommon,assassin,29.940587976178666,50.23788461538462,61.053770322580654,0,0,damage|sustain
153,"Xeu, La Prêtresse Primordiale",rare,support,27.82107821538462,38.86423076923077,65.15036,0,0,sustain
156,"Banga, Le Rempart Sylvestre",epic,tank,18.087992894720003,51.3075,0,14.314972672000001,0,sustain
157,"Mymy, L'Aube Naturelle",rare,support,33.89706261538462,38.86423076923077,77.75030000000001,0,14,sustain|tempo
158,"Emo, La Duelliste Glaciale",common,assassin,24.739804971116627,46.48365384615385,45.093776516129026,0,0,damage
159,"Eggman, Le Penseur Subtil",legendary,support,43.339543984162894,61.29961538461539,87.59866029411764,0,17,sustain|tempo
160,VelNewt Druideau,common,tank,22.420173195037222,36.68653846153846,46.722855483870966,0,0,damage|sustain
161,Bilvoc Le Bleu,rare,ranged,33.30752042233251,54.293076923076924,69.63638032258065,0,0,damage|sustain
162,"Nanny, L'Impératrice des Profondeurs",rare,ranged,33.53440942233251,54.293076923076924,70.50903032258064,0,0,damage|sustain
163,"DameSo, La Gardienne des Océans",rare,support,24.57265661538462,38.86423076923077,41.8872,0,14,utility|sustain
164,"Thowas, Le Typhon Sacré",rare,tank,21.033884570135747,45.183846153846154,32.2400294117647,0,0,sustain
165,"Sioux, L'Oracle Abyssale",common,support,17.86871391855204,30.892307692307696,24.687952941176476,0,14,utility|sustain
166,"Raph, Le Seigneur des Torrents",common,tank,13.694166253101738,36.68653846153846,13.161290322580646,0,0,utility
167,Quadehar La Lame,uncommon,assassin,22.875239457013578,50.23788461538462,33.87935294117647,0,0,sustain
168,"Isaki, Le Protecteur des Mers",uncommon,ranged,35.687199824434394,49.252307692307696,84.21751411764706,0,0,damage|sustain
169,Peohina La Submergée,common,support,14.232150153846156,30.892307692307696,21.470399999999998,0,0,sustain
170,"Aurel, L'Insaisissable",common,assassin,17.41973895927602,46.48365384615385,16.939676470588235,0,0,sustain
171,"Hachi, La Septième Gardienne",common,ranged,25.65921025310174,45.46153846153847,49.73069032258065,0,0,sustain|damage
172,"Kaleiya, La Déferlante",common,ranged,25.77218545310174,45.46153846153847,50.165210322580656,0,0,damage|sustain
173,"Raki, L'Eveilleur des Murmures",common,assassin,18.074654044665017,46.48365384615385,19.45858064516129,0,0,sustain
174,"Wilco, Le Déchaîneur",common,tank,17.677869478908192,36.68653846153846,28.483225806451618,0,0,sustain
175,"Matthieu, Le Veilleur de l'Eau",common,tank,12.81373076923077,36.68653846153846,9.775,0,0,sustain
176,"Tsuna, L'Emissaire de l'Eau",uncommon,tank,13.832768630153845,39.997692307692304,0,10.128518399999999,0,sustain
177,"Hugo, L'Archonte de l'Eau",uncommon,ranged,28.37009415384616,49.252307692307696,56.07480000000001,0,0,damage|sustain
178,"Leixya, La Chaman Abyssale",uncommon,support,13.462672414027153,32.565769230769234,16.708680882352944,0,0,sustain
179,"Björn, Le Goliath des Profondeurs",uncommon,ranged,29.968047118552036,49.252307692307696,62.220772941176456,0,0,damage|sustain
180,"Jeffrey, Le Prince Entraveur",uncommon,support,13.522731266968329,32.565769230769234,16.939676470588235,0,0,sustain
181,"Luna, La Druidesse Marine",uncommon,ranged,28.000482448039705,49.252307692307696,54.65321651612903,0,0,damage|sustain
182,Senna Vaguesœur,uncommon,ranged,27.887507248039704,49.252307692307696,54.21869651612902,0,0,sustain|damage
183,"Noa, Mur Océanique",common,tank,12.482230769230771,36.68653846153846,8.5,0,0,sustain
184,"Padmika, Gardienne du Gouffre",common,support,11.308086153846157,30.892307692307696,10.224000000000002,0,0,sustain
185,"Terence, Assassin des Brumes",common,ranged,17.759949969230775,45.46153846153847,19.34892,0,0,sustain
186,"Terence, Assassin enraciné",common,ranged,17.872925169230776,45.46153846153847,19.783440000000002,0,0,sustain
187,"Padmika, Gardienne des Bois",common,support,11.308086153846157,30.892307692307696,10.224000000000002,0,0,sustain
188,"Noa, Mur Naturel",common,tank,12.59273076923077,36.68653846153846,8.924999999999999,0,0,sustain
189,Senna Fleursœur,uncommon,ranged,27.887507248039704,49.252307692307696,54.21869651612902,0,0,sustain|damage
190,"Luna, La Druidesse des Ronces",uncommon,ranged,28.000482448039705,49.252307692307696,54.65321651612903,0,0,damage|sustain
191,"Jeffrey, Le Prince Protecteur",uncommon,support,13.522731266968329,32.565769230769234,16.939676470588235,0,0,sustain
192,"Björn, Le Goliath Ancestral",uncommon,ranged,29.968047118552036,49.252307692307696,62.220772941176456,0,0,damage|sustain
193,"Leixya, La Chaman Naturelle",uncommon,support,13.669541796380093,32.565769230769234,17.504332352941177,0,0,sustain
194,"Hugo, L'Archonte des Plantes",uncommon,ranged,29.968047118552036,49.252307692307696,62.220772941176456,0,0,damage|sustain
195,"Tsuna, L'Emissaire de la Nature",uncommon,tank,13.832768630153845,39.997692307692304,0,10.128518399999999,0,sustain
196,"Matthieu, Le Veilleur Naturel",common,tank,12.81373076923077,36.68653846153846,9.775,0,0,sustain
197,"Wilco, L’Envahisseur",common,tank,17.677869478908192,36.68653846153846,28.483225806451618,0,0,sustain
198,"Raki, L'Eveilleur des Echos",common,assassin,18.074654044665017,46.48365384615385,19.45858064516129,0,0,sustain
199,"Kaleiya, La Roncière",common,ranged,25.77218545310174,45.46153846153847,50.165210322580656,0,0,damage|sustain
200,"Hachi, La Sixième Gardienne",common,ranged,25.65921025310174,45.46153846153847,49.73069032258065,0,0,sustain|damage
201,"Aurel, Le Discret",common,assassin,17.41973895927602,46.48365384615385,16.939676470588235,0,0,sustain
202,Peohina La Destinée,common,support,14.232150153846156,30.892307692307696,21.470399999999998,0,0,sustain
203,"Isaki, Le Protecteur des Bois",rare,ranged,37.098615209049775,54.293076923076924,84.21751411764706,0,0,damage|sustain
204,Quadehar Le Percant,rare,assassin,21.43118900273231,54.99211538461539,0,23.205371904,0,sustain
205,"Raph, Le Seigneur des Plantes",rare,tank,38.54562751131221,45.183846153846154,90.36211764705881,0,12,sustain|utility
206,"Sioux, L'Oracle Sylvaine",rare,support,24.639388674208146,38.86423076923077,42.14386176470588,0,14,utility|sustain
207,"Thowas, Le Chêne Sacré",common,tank,14.01589926923077,36.68653846153846,14.398725,0,0,sustain
208,"DameSo, La Gardienne des Plaines",common,support,13.868293153846155,30.892307692307696,20.070949999999996,0,0,sustain
209,"Nanny, L'Impératrice des Surfaces",uncommon,ranged,31.921509050620344,49.252307692307696,69.73408806451611,0,0,damage|sustain
210,Bilvoc Le Vert,uncommon,ranged,28.173268048039706,49.252307692307696,55.31777651612904,0,0,damage|sustain
211,VelNewt Druidepine,uncommon,tank,31.576158136476415,39.997692307692304,78.37232419354835,0,0,damage|sustain
212,"Eggman, Le Penseur Discret",mythic,support,36.83296076923077,74.82403846153846,61.0855,0,0,tempo
213,"Emo, La Duelliste Epineuse",uncommon,assassin,27.282347976178666,50.23788461538462,50.82977032258066,0,0,sustain|damage
214,"Warza, Le Guerrier Sylvain",common,assassin,25.94540256079405,46.48365384615385,49.73069032258065,0,0,damage|sustain
215,"Wendigo, Traqueuse des Forêts",epic,ranged,39.51184920694789,59.95884615384616,82.01297032258064,0,7,sustain|damage
216,"Arkana, Le Druide Enraciné",common,tank,15.02373076923077,36.68653846153846,18.275,0,0,sustain
217,"Klinx, Le Héros Du Bois",epic,tank,31.595026000000004,51.3075,66.2651,0,0,sustain
218,"OrRiz, Le Monolithe Verdoyant",uncommon,tank,16.417800846153845,39.997692307692304,20.070949999999996,0,0,sustain
219,"Francky, L'Ancien Primordial",mythic,tank,33.50400137565736,67.30480769230769,0,54.07175085312001,3,sustain
220,"Flamingo, L'Ancestral",epic,ranged,26.7949178642534,59.95884615384616,35.40938823529412,0,4,damage
221,"Asman, La Reine Sylvestre",epic,support,22.686176052036203,47.77519230769231,35.804316176470586,0,0,sustain
222,"Melyre, Le Colosse Indomptable",uncommon,assassin,19.567620998114148,50.23788461538462,21.157743483870973,0,0,damage
223,"Matux, L'Oracle des Ronces",epic,support,37.63507025791855,47.77519230769231,82.53083235294118,0,14,tempo|sustain
224,"Alpha, L'Arme des Abysses",legendary,assassin,25.132857456297362,66.76980769230771,0,22.451197317120002,3,sustain
225,"Sushi, La Princesse Sylvestre",rare,ranged,28.13204102233251,54.293076923076924,49.73069032258065,0,0,sustain|damage
226,"Leno, La Vie Eternelle",legendary,support,54.99438668607069,61.29961538461539,132.4249783783784,0,17,sustain|utility
227,"Sama, La Fleur Eternelle",epic,ranged,28.636206052488696,59.95884615384616,42.49126588235295,0,4,damage
228,"Skirrela, Le Cœur de la Forêt",rare,ranged,28.160552790074448,54.293076923076924,49.84035096774194,0,0,damage|sustain
229,"Cladie, La Cartomancienne Discrète",common,support,11.308086153846157,30.892307692307696,10.224000000000002,0,0,sustain
230,"Minipoucce, L'Indomptable",legendary,assassin,29.07275588184616,66.76980769230771,0,37.6046528,3,utility|sustain
231,"JB, Le Dévastateur Sylvestre",common,tank,15.13423076923077,36.68653846153846,18.7,0,0,sustain
232,"Nashi, La Lame Naturelle",epic,assassin,35.11707354243176,60.246346153846154,64.80037161290323,0,7,sustain|damage
233,"Hixxy, Le Titan de la Forêt",legendary,tank,23.992373459276024,59.306153846153855,26.102501470588233,0,3,sustain
257,"SuperPG, Le Bastion Radieux",mythic,tank,50.13271644416873,67.30480769230769,105.22742419354837,9.724,7,sustain|damage
258,"Crimness, Le Traqueur Sacré",uncommon,ranged,55.9157877280397,49.252307692307696,141.52654451612904,9.724,14,damage|tempo|sustain
259,"Dango, Le Seigneur Lumineux",legendary,support,38.19333998769231,61.29961538461539,54.514368,13.291200000000002,17,sustain|utility
260,"Cuttie, La Purificatrice",epic,ranged,45.01015651662532,59.95884615384616,83.83814612903227,19.322160000000004,7,sustain|damage
261,"Lyly, La Danseuse Divine",epic,support,5117.301326615186,47.77519230769231,19568.807732903224,50.90100851612903,14,sustain|tempo
262,"Waboku, Le Protecteur du Grimoire Pur",legendary,ranged,2642.3565985943233,67.10538461538462,9989.256959999999,85.2318511616,21,damage|tempo|sustain
263,"Dolo, La Lumière Absolue",uncommon,assassin,32.12890867295286,50.23788461538462,59.29013032258065,10.18025806451613,0,damage|sustain
264,"Andross, L'Archange",rare,support,29.77295249538462,38.86423076923077,41.01455,20.873787999999998,14,utility|sustain
265,"Spiky, Ange Astral",uncommon,assassin,43.252703304385115,50.23788461538462,59.95469032258065,48.45336972387097,5,damage|sustain
266,"Banga, Le Rempart Béni",rare,tank,19.006784601796923,45.183846153846154,0,24.443491072,0,sustain
267,"Mymy, L'Aube Céleste",epic,support,46.98418864615385,47.77519230769231,57.5949,60.89408,14,sustain|tempo
268,"Hixxy, Le Titan Sanctifié",mythic,tank,42.25613454094293,67.30480769230769,68.3227741935484,10.18025806451613,15,utility|sustain
270,"Nashi, La Lame Purificatrice",rare,assassin,35.72968394640199,54.99211538461539,49.73069032258065,28.46889290322581,0,sustain|damage|utility
271,"JB, Le Dévastateur Vertueux",uncommon,tank,21.608319283573202,39.997692307692304,20.975806451612904,19.058676000000002,0,sustain
272,"Minipoucce, Le Protecteur",mythic,assassin,20.522115384615386,73.29326923076923,0,0,0,
273,"Cladie, La Cartomancienne Rayonnante",uncommon,support,34.478230971712165,32.565769230769234,49.54400000000001,47.99375225806452,0,tempo
274,"Skirrela, Le Cœur du Ciel",legendary,ranged,57.53548720115932,67.10538461538462,90.56962838709678,48.45336972387097,13,damage|sustain
275,"Sama, La Fleur Pure",rare,ranged,55.77447975781638,54.293076923076924,105.89775741935485,39.38077419354839,14,damage|tempo|sustain
276,"Leno, La Lumière Eternelle",rare,support,2777.8445308966757,38.86423076923077,10619.14935483871,12.245053935483872,14,sustain|tempo
277,"Sushi, La Princesse Solaire",epic,ranged,35.21893725649628,59.95884615384616,43.597774451612906,13.442457600000003,18,damage|tempo
278,"Alpha, L'Arme Impériale",rare,assassin,41.901351996280695,54.99211538461539,78.73139612903226,23.205371904,0,damage|tempo|sustain
279,"Matux, L'Oracle Apaisant",rare,support,40.42593170699752,38.86423076923077,62.928870967741936,39.932463999999996,14,tempo|sustain
280,"Melyre, Le Colosse Glorieux",uncommon,assassin,23.381369705210922,50.23788461538462,25.64574967741936,10.18025806451613,0,damage|sustain
281,"Asman, La Reine Céleste",rare,support,26.55869709538462,38.86423076923077,38.3966,21.898448,0,sustain
282,"Flamingo, Le Majestueux",rare,ranged,50.797855660216385,54.293076923076924,83.83814612903227,48.45336972387097,6,sustain|damage
283,"Francky, L'Ancien Sacré",rare,tank,18.058652008388925,45.183846153846154,0,20.7968272512,0,sustain
284,"OrRiz, Le Monolithe Apaisant",uncommon,tank,21.391207726153844,39.997692307692304,18.32565,20.873787999999998,0,sustain
285,"Klinx, Le Héros des Cieux",uncommon,tank,36.72434273647642,39.997692307692304,78.85087419354836,19.322160000000004,0,damage|sustain
286,"Arkana, Le Druide Angélique",epic,tank,29.531360760000002,51.3075,39.26925,19.058676000000002,0,sustain
287,"Wendigo, Traqueuse Angélique",uncommon,ranged,29.770956037717127,49.252307692307696,50.82977032258066,10.632960000000002,0,sustain|damage
288,"Warza, Le Guerrier Divin",common,assassin,27.657005507890823,46.48365384615385,46.58977858064516,9.724,0,damage|sustain
289,"Emo, La Duelliste Radieuse",uncommon,assassin,23.534490247146405,50.23788461538462,18.579,17.83593290322581,0,sustain|utility
290,"Eggman, Le Penseur Stellaire",rare,support,39.287945255384614,38.86423076923077,58.552,39.932463999999996,14,tempo|sustain
291,VelNewt Druidéclat,uncommon,tank,34.22302523325061,39.997692307692304,78.37232419354835,10.18025806451613,0,sustain|damage
292,Bilvoc Le Blanc,uncommon,ranged,30.8592443448139,49.252307692307696,46.58977858064516,19.058676000000002,0,damage|sustain
293,"Nanny, L'Impératrice des Nuages",uncommon,ranged,31.331173464813897,49.252307692307696,46.58977858064516,20.873787999999998,0,damage|sustain
294,"DameSo, La Gardienne du Sanctuaire",uncommon,support,21.99697114461539,32.565769230769234,19.705000000000002,19.058676000000002,14,utility|sustain
295,"Thowas, L'Ange Sacré",uncommon,tank,21.053655446153847,39.997692307692304,18.579,19.322160000000004,0,sustain
296,"Sioux, L'Oracle Lumineuse",legendary,support,33.5820714702007,61.29961538461539,10.364516129032259,50.474634496,3,utility|tempo
297,"Raph, Le Seigneur des Saints",epic,tank,67.22659527329033,51.3075,29.286812903225808,164.79201507096772,12,utility|sustain
298,Quadehar Le Volant,epic,assassin,30.99546306195693,60.246346153846154,0,52.02494668800001,3,sustain|tempo
299,"Isaki, Le Protecteur des Cieux",epic,ranged,45.01015651662532,59.95884615384616,83.83814612903227,19.322160000000004,7,sustain|damage
300,Peohina La Réalité,common,support,13.414515153846157,30.892307692307696,18.32565,0,0,sustain
301,"Aurel, Le Divin",common,assassin,17.84596307692308,46.48365384615385,18.579,0,0,sustain
302,"Hachi, La Neuvième Gardienne",common,ranged,27.243087939192066,45.46153846153847,8.924999999999999,46.897527576774195,0,sustain|damage
303,"Kaleiya, La Bénédiction",common,ranged,27.353587939192064,45.46153846153847,9.35,46.897527576774195,0,sustain|damage
304,"Raki, L'Eveilleur des Bienfaits",common,assassin,22.402253064019853,46.48365384615385,16.781032258064517,19.322160000000004,0,sustain
305,"Matthieu, Le Veilleur Céleste",common,tank,13.15644696123077,36.68653846153846,0,11.093139200000001,0,sustain
306,"Tsuna, L'Emissaire Angélique",common,tank,12.90564555323077,36.68653846153846,0,10.128518399999999,0,sustain
307,"Hugo, L'Archonte de la Raison",common,ranged,29.28565632628884,45.46153846153847,16.781032258064517,46.897527576774195,0,sustain|damage
308,"Leixya, La Chaman Unique",common,support,13.641404153846157,30.892307692307696,19.1983,0,0,sustain
309,"Björn, Le Goliath du Commencement",common,ranged,29.753127939192066,45.46153846153847,18.579,46.897527576774195,0,sustain|damage
310,"Jeffrey, Le Prince Salvateur",common,support,13.480386153846155,30.892307692307696,18.579,0,0,sustain
311,"Luna, La Druidesse des Cieux",common,ranged,26.98185266342432,45.46153846153847,45.093776516129026,9.724,0,damage|sustain
